bjdongCode,bjdongSigungu,dongName
4713033022,47130,노곡리
4713033023,47130,월산리
4713033024,47130,이조리
4713033025,47130,용장리
4713033026,47130,망성리
4713033027,47130,화곡리
4713033028,47130,부지리
4713033029,47130,덕천리
4713033030,47130,상신리
4713033031,47130,안심리
4713033032,47130,박달리
4713033033,47130,비지리
4713034000,47130,산내면
4713034021,47130,감산리
4713034022,47130,내칠리
4713034023,47130,외칠리
4713034024,47130,일부리
4713034025,47130,신원리
4713034026,47130,의곡리
4713034027,47130,내일리
4713034028,47130,우라리
4713034029,47130,대현리
4713035000,47130,서면
4713035021,47130,천촌리
4713035022,47130,아화리
4713035023,47130,도계리
4713035024,47130,도리
4713035025,47130,서오리
4713035026,47130,심곡리
4713035027,47130,사라리
4713035028,47130,운대리
4713036000,47130,현곡면
4713036021,47130,라원리
4713036022,47130,소현리
4713036023,47130,하구리
4713036024,47130,상구리
4713036025,47130,무과리
4713036026,47130,남사리
4713036027,47130,금장리
4713036028,47130,래태리
4713036029,47130,가정리
4713036030,47130,오류리
4713037000,47130,강동면
4713037021,47130,모서리
4713037022,47130,호명리
4713037023,47130,안계리
4713037024,47130,다산리
4713037025,47130,단구리
4713037026,47130,유금리
4713037027,47130,오금리
4713037028,47130,왕신리
4713037029,47130,국당리
4713037030,47130,인동리
4713037031,47130,양동리
4713038000,47130,천북면
4713038021,47130,물천리
4713038022,47130,덕산리
4713038023,47130,갈곡리
4713038024,47130,성지리
4713038025,47130,동산리
4713038026,47130,화산리
4713038027,47130,오야리
4713038028,47130,모아리
4713038029,47130,신당리
4715010100,47150,감호동
4715010200,47150,용두동
4715010300,47150,모암동
4715010400,47150,성내동
4715010500,47150,평화동
4715010600,47150,남산동
4715010700,47150,황금동
4715010800,47150,신음동
4715010900,47150,교동
4715011000,47150,삼락동
4715011100,47150,문당동
4715011200,47150,다수동
4715011300,47150,백옥동
4715011400,47150,부곡동
4715011500,47150,지좌동
4715011600,47150,덕곡동
4715011700,47150,대광동
4715011800,47150,응명동
4715011900,47150,양천동
4715012000,47150,율곡동
4715025000,47150,아포읍
4715025021,47150,인리
4715025022,47150,의리
4715025023,47150,예리
4715025024,47150,지리
4715025025,47150,대신리
4715025026,47150,봉산리
4715025027,47150,제석리
4715025028,47150,국사리
4715025029,47150,송천리
4715025030,47150,대성리
4715031000,47150,농소면
4715031021,47150,입석리
4715031022,47150,신촌리
4715031023,47150,월곡리
4715031024,47150,용암리
4715031025,47150,봉곡리
4715031026,47150,연명리
4715031027,47150,노곡리
4715032000,47150,남면
4715032021,47150,옥산리
4715032022,47150,운곡리
4715032023,47150,송곡리
4715032024,47150,월명리
4715032025,47150,부상리
4715032026,47150,오봉리
4715032027,47150,봉천리
4715032028,47150,초곡리
4715032030,47150,운남리
4715034000,47150,개령면
4715034021,47150,황계리
4715034022,47150,신룡리
4715034023,47150,덕촌리
4715034024,47150,서부리
4715034025,47150,동부리
4715034026,47150,양천리
4715034027,47150,광천리
4715034028,47150,남전리
4715035000,47150,감문면
4715035021,47150,보광리
4715035022,47150,금라리
4715035023,47150,구야리
4715035024,47150,은림리
4715035025,47150,도명리
4715035026,47150,문무리
4715035027,47150,남곡리
4715035028,47150,송북리
4715035029,47150,금곡리
4715035030,47150,삼성리
4715035031,47150,광덕리
4715035032,47150,덕남리
4715035033,47150,태촌리
4715035034,47150,성촌리
4715035035,47150,대양리
4715036000,47150,어모면
4715036021,47150,중왕리
4715036022,47150,옥율리
4715036023,47150,남산리
4715036024,47150,다남리
4715036025,47150,군자리
4715036026,47150,덕마리
4715036027,47150,구례리
4715036028,47150,옥계리
4715036029,47150,능치리
4715036030,47150,도암리
4715036031,47150,은기리
4715036032,47150,동좌리
4715037000,47150,봉산면
4715037021,47150,신리
4715037022,47150,인의리
4715037023,47150,예지리
4715037024,47150,덕천리
4715037025,47150,태화리
4715037026,47150,상금리
4715037027,47150,신암리
4715037028,47150,광천리
4715038000,47150,대항면
4715038021,47150,향천리
4715038022,47150,운수리
4715038023,47150,주례리
4715038024,47150,대성리
4715038025,47150,덕전리
4715038026,47150,대룡리
4715038027,47150,복전리
4715039000,47150,감천면
4715039021,47150,용호리
4715039022,47150,무안리
4715039023,47150,도평리
4715039024,47150,광기리
4715039025,47150,금송리
4715040000,47150,조마면
4715040021,47150,신안리
4715040022,47150,장암리
4715040023,47150,강곡리
4715040024,47150,신곡리
4715040025,47150,삼산리
4715040026,47150,신왕리
4715040027,47150,대방리
4715041000,47150,구성면
4715041021,47150,하강리
4715041022,47150,양각리
4715041023,47150,흥평리
4715041024,47150,송죽리
4715041025,47150,광명리
4715041026,47150,금평리
4715041027,47150,구미리
4715041028,47150,임평리
4715041029,47150,임천리
4715041030,47150,월계리
4715041031,47150,마산리
4715041032,47150,작내리
4715041033,47150,용호리
4715041034,47150,상거리
4715041035,47150,상원리
4715041036,47150,미평리
4715041037,47150,상좌원리
4715042000,47150,지례면
4715042021,47150,교리
4715042022,47150,상부리
4715042023,47150,대율리
4715042024,47150,거물리
4715042025,47150,도곡리
4715042026,47150,관덕리
4715042027,47150,신평리
4715042028,47150,이전리
4715042029,47150,울곡리
4715042030,47150,여배리
4715043000,47150,부항면
4715043021,47150,신옥리
4715043022,47150,유촌리
4715043023,47150,지좌리
4715043024,47150,사등리
4715043025,47150,월곡리
4715043026,47150,어전리
4715043027,47150,하대리
4715043028,47150,해인리
4715043029,47150,대야리
4715043030,47150,파천리
4715043031,47150,안간리
4715043032,47150,두산리
4715043033,47150,희곡리
4715044000,47150,대덕면
4715044021,47150,연화리
4715044022,47150,덕산리
4715044023,47150,외감리
4715044024,47150,내감리
4715044025,47150,가례리
4715044026,47150,조룡리
4715044027,47150,추량리
4715044028,47150,관기리
4715044029,47150,화전리
4715044030,47150,문의리
4715044031,47150,대리
4715044032,47150,중산리
4715045000,47150,증산면
4715045021,47150,황항리
4715045022,47150,부항리
4715045023,47150,동안리
4715045024,47150,황정리
4715045025,47150,평촌리
4715045026,47150,수도리
4715045027,47150,유성리
4715045028,47150,금곡리
4715045029,47150,장전리
4715045030,47150,황점리
4717010100,47170,삼산동
4717010200,47170,서부동
4717010300,47170,북문동
4717010400,47170,명륜동
4717010500,47170,신안동
4717010600,47170,율세동
4717010700,47170,옥정동
4717010800,47170,신세동
4717010900,47170,법흥동
4717011000,47170,용상동
4717011100,47170,동문동
4717011200,47170,동부동
4717011300,47170,운흥동
4717011400,47170,천리동
4717011500,47170,남부동
4717011600,47170,남문동
4717011700,47170,안흥동
4717011800,47170,대석동
4717011900,47170,옥야동
4717012000,47170,광석동
4717012100,47170,당북동
4717012200,47170,태화동
4717012300,47170,화성동
4717012400,47170,목성동
4717012500,47170,법상동
4717012600,47170,금곡동
4717012700,47170,평화동
4717012800,47170,안기동
4717012900,47170,운안동
4717013000,47170,성곡동
4717013100,47170,상아동
4717013200,47170,안막동
4717013300,47170,옥동
4717013400,47170,이천동
4717013500,47170,노하동
4717013600,47170,송현동
4717013700,47170,송천동
4717013800,47170,석동동
4717013900,47170,정상동
4717014000,47170,정하동
4717014100,47170,수상동
4717014200,47170,수하동
4717025000,47170,풍산읍
4717025021,47170,안교리
4717025022,47170,상리리
4717025023,47170,하리리
4717025024,47170,마애리
4717025025,47170,수리
4717025026,47170,회곡리
4717025027,47170,계평리
4717025028,47170,막곡리
4717025029,47170,수곡리
4717025030,47170,노리
4717025031,47170,죽전리
4717025032,47170,만운리
4717025033,47170,서미리
4717025034,47170,신양리
4717025035,47170,현애리
4717025036,47170,오미리
4717025037,47170,괴정리
4717025038,47170,매곡리
4717025039,47170,소산리
4717031000,47170,와룡면
4717031021,47170,중가구리
4717031022,47170,가구리
4717031023,47170,산야리
4717031024,47170,주계리
4717031025,47170,가야리
4717031026,47170,지내리
4717031027,47170,태리
4717031028,47170,서지리
4717031029,47170,이하리
4717031030,47170,이상리
4717031031,47170,주하리
4717031032,47170,감애리
4717031033,47170,서현리
4717031034,47170,라소리
4717031035,47170,가류리
4717031036,47170,도곡리
4717031037,47170,절강리
4717031038,47170,오천리
4717032000,47170,북후면
4717032021,47170,옹천리
4717032022,47170,장기리
4717032023,47170,도촌리
4717032024,47170,오산리
4717032025,47170,도진리
4717032026,47170,물한리
4717032027,47170,연곡리
4717032028,47170,두산리
4717032029,47170,신전리
4717032030,47170,월전리
4717032031,47170,석탑리
4717032032,47170,대현리
4717033000,47170,서후면
4717033021,47170,광평리
4717033022,47170,저전리
4717033023,47170,태장리
4717033024,47170,이송천리
4717033025,47170,금계리
4717033026,47170,성곡리
4717033027,47170,이개리
4717033028,47170,교리
4717033029,47170,명리
4717033030,47170,대두서리
4717033032,47170,재품리
4717034000,47170,풍천면
4717034021,47170,갈전리
4717034022,47170,도양리
4717034023,47170,구담리
4717034024,47170,광덕리
4717034025,47170,기산리
4717034026,47170,신성리
4717034027,47170,금계리
4717034028,47170,구호리
4717034029,47170,어담리
4717034030,47170,인금리
4717034031,47170,가곡리
4717034032,47170,병산리
4717034033,47170,하회리
4717035000,47170,일직면
4717035021,47170,귀미리
4717035022,47170,구천리
4717035023,47170,망호리
4717035024,47170,원리
4717035025,47170,광연리
4717035026,47170,명진리
4717035027,47170,평팔리
4717035028,47170,용각리
4717035029,47170,국곡리
4717035030,47170,조탑리
4717035031,47170,송리리
4717035032,47170,원호리
4717035033,47170,운산리
4717036000,47170,남후면
4717036021,47170,광음리
4717036022,47170,무릉리
4717036023,47170,개곡리
4717036024,47170,검암리
4717036025,47170,고하리
4717036026,47170,고상리
4717036027,47170,상아리
4717036028,47170,하아리
4717036029,47170,단호리
4717037000,47170,남선면
4717037021,47170,이천리
4717037022,47170,신석리
4717037023,47170,구미리
4717037024,47170,신흥리
4717037025,47170,도로리
4717037026,47170,현내리
4717037027,47170,원림리
4717037028,47170,외하리
4717038000,47170,임하면
4717038021,47170,임하리
4717038022,47170,천전리
4717038023,47170,추목리
4717038024,47170,신덕리
4717038025,47170,금소리
4717038026,47170,고곡리
4717038027,47170,오대리
4717038028,47170,노산리
4717039000,47170,길안면
4717039021,47170,천지리
4717039022,47170,만음리
4717039023,47170,백자리
4717039024,47170,금곡리
4717039025,47170,송사리
4717039026,47170,대사리
4717039027,47170,고란리
4717039028,47170,묵계리
4717039029,47170,구수리
4717039030,47170,배방리
4717039031,47170,용계리
4717039032,47170,대곡리
4717039033,47170,현하리
4717040000,47170,임동면
4717040021,47170,중평리
4717040022,47170,수곡리
4717040023,47170,고천리
4717040024,47170,갈전리
4717040025,47170,마령리
4717040026,47170,위리
4717040027,47170,대곡리
4717040028,47170,박곡리
4717040029,47170,마리
4717040030,47170,사월리
4717040031,47170,지리
4717040032,47170,망천리
4717041000,47170,예안면
4717041021,47170,천전리
4717041022,47170,부포리
4717041023,47170,귀단리
4717041024,47170,태곡리
4717041025,47170,인계리
4717041026,47170,삼계리
4717041027,47170,도촌리
4717041028,47170,동천리
4717041029,47170,신남리
4717041030,47170,기사리
4717041031,47170,도목리
4717041032,47170,주진리
4717041033,47170,계곡리
4717041034,47170,정산리
4717041035,47170,구룡리
4717041036,47170,미질리
4717042000,47170,도산면
4717042021,47170,토계리
4717042022,47170,분천리
4717042023,47170,의촌리
4717042024,47170,원천리
4717042025,47170,단천리
4717042026,47170,가송리
4717042027,47170,태자리
4717042028,47170,온혜리
4717042029,47170,운곡리
4717042030,47170,의일리
4717042031,47170,동부리
4717042032,47170,서부리
4717042033,47170,선양리
4717043000,47170,녹전면
4717043021,47170,신평리
4717043022,47170,갈현리
4717043023,47170,매정리
4717043024,47170,원천리
4717043025,47170,사천리
4717043026,47170,녹래리
4717043027,47170,죽송리
4717043028,47170,구송리
4717043029,47170,사신리
4717043030,47170,서삼리
4719010100,47190,원평동
4719010200,47190,지산동
4719010300,47190,도량동
4719010400,47190,봉곡동
4719010500,47190,부곡동
4719010600,47190,선기동
4719010700,47190,수점동
4719010800,47190,남통동
4719010900,47190,형곡동
4719011000,47190,송정동
4719011100,47190,신평동
4719011200,47190,비산동
4719011300,47190,공단동
4719011400,47190,광평동
4719011500,47190,사곡동
4719011600,47190,상모동
4719011700,47190,임은동
4719011800,47190,오태동
4719011900,47190,신동
4719012000,47190,구평동
4719012100,47190,황상동
4719012200,47190,인의동
4719012300,47190,진평동
4719012400,47190,시미동
4719012500,47190,임수동
4719012600,47190,양호동
4719012700,47190,거의동
4719012800,47190,옥계동
4719012900,47190,구포동
4719013000,47190,금전동
4719025000,47190,선산읍
4719025021,47190,완전리
4719025022,47190,동부리
4719025023,47190,노상리
4719025024,47190,이문리
4719025025,47190,죽장리
4719025026,47190,내고리
4719025027,47190,북산리
4719025028,47190,습례리
4719025029,47190,교리
4719025030,47190,화조리
4719025031,47190,원리
4719025032,47190,독동리
4719025033,47190,생곡리
4719025034,47190,신기리
4719025035,47190,봉곡리
4719025036,47190,포상리
4719025037,47190,소재리
4719025038,47190,봉남리
4719025300,47190,고아읍
4719025321,47190,관심리
4719025322,47190,이례리
4719025323,47190,오로리
4719025324,47190,대망리
4719025325,47190,파산리
4719025326,47190,신촌리
4719025327,47190,황산리
4719025328,47190,횡산리
4719025329,47190,외예리
4719025330,47190,내예리
4719025331,47190,원호리
4719025332,47190,문성리
4719025333,47190,다식리
4719025334,47190,괴평리
4719025335,47190,송림리
4719025336,47190,봉한리
4719025337,47190,항곡리
4719025338,47190,예강리
4719025600,47190,산동읍
4719025621,47190,동곡리
4719025622,47190,도중리
4719025623,47190,적림리
4719025624,47190,성수리
4719025625,47190,신당리
4719025626,47190,봉산리
4719025627,47190,임천리
4719025628,47190,인덕리
4719025629,47190,백현리
4719025630,47190,송산리
4719031000,47190,무을면
4719031021,47190,송삼리
4719031022,47190,무수리
4719031023,47190,오가리
4719031024,47190,상송리
4719031025,47190,안곡리
4719031026,47190,무등리
4719031027,47190,원리
4719031028,47190,백자리
4719031029,47190,웅곡리
4719031030,47190,무이리
4719032000,47190,옥성면
4719032021,47190,초곡리
4719032022,47190,농소리
4719032023,47190,주아리
4719032024,47190,구봉리
4719032025,47190,옥관리
4719032026,47190,산촌리
4719032027,47190,태봉리
4719032028,47190,덕촌리
4719032029,47190,대원리
4719033000,47190,도개면
4719033021,47190,가산리
4719033022,47190,동산리
4719033023,47190,월림리
4719033024,47190,신곡리
4719033025,47190,궁기리
4719033026,47190,신림리
4719033027,47190,도개리
4719033028,47190,다곡리
4719033029,47190,용산리
4719034000,47190,해평면
4719034021,47190,낙성리
4719034022,47190,해평리
4719034023,47190,오상리
4719034024,47190,문량리
4719034025,47190,괴곡리
4719034026,47190,금산리
4719034027,47190,도문리
4719034028,47190,월호리
4719034029,47190,금호리
4719034030,47190,창림리
4719034031,47190,송곡리
4719034032,47190,산양리
4719034033,47190,월곡리
4719034034,47190,낙산리
4719034035,47190,일선리
4719036000,47190,장천면
4719036021,47190,상장리
4719036022,47190,하장리
4719036023,47190,상림리
4719036024,47190,금산리
4719036025,47190,오로리
4719036026,47190,묵어리
4719036027,47190,여남리
4719036028,47190,명곡리
4719036029,47190,신장리
4721010100,47210,영주동
4721010200,47210,상망동
4721010300,47210,하망동
4721010400,47210,휴천동
4721010500,47210,가흥동
4721010600,47210,문정동
4721010700,47210,고현동
4721010800,47210,창진동
4721010900,47210,상줄동
4721011000,47210,조와동
4721011100,47210,조암동
4721011200,47210,적서동
4721011300,47210,아지동
4721025000,47210,풍기읍
4721025021,47210,성내리
4721025022,47210,동부리
4721025023,47210,산법리
4721025024,47210,미곡리
4721025025,47210,삼가리
4721025026,47210,욱금리
4721025027,47210,금계리
4721025028,47210,교촌리
4721025029,47210,서부리
4721025030,47210,백리
4721025031,47210,백신리
4721025032,47210,창락리
4721025033,47210,수철리
4721025034,47210,전구리
4721031000,47210,이산면
4721031021,47210,원리
4721031022,47210,신암리
4721031023,47210,지동리
4721031024,47210,석포리
4721031025,47210,용상리
4721031026,47210,신천리
4721031027,47210,운문리
4721031028,47210,내림리
4721031029,47210,두월리
4721032000,47210,평은면
4721032021,47210,강동리
4721032022,47210,지곡리
4721032023,47210,오운리
4721032024,47210,천본리
4721032025,47210,금광리
4721032026,47210,용혈리
4721032027,47210,평은리
4721033000,47210,문수면
4721033021,47210,승문리
4721033022,47210,만방리
4721033023,47210,적동리
4721033024,47210,권선리
4721033025,47210,월호리
4721033027,47210,탄산리
4721033028,47210,조제리
4721033029,47210,수도리
4721033030,47210,대양리
4721034000,47210,장수면
4721034021,47210,반구리
4721034022,47210,두전리
4721034023,47210,갈산리
4721034024,47210,성곡리
4721034025,47210,화기리
4721034026,47210,소룡리
4721034027,47210,호문리
4721034028,47210,파지리
4721035000,47210,안정면
4721035021,47210,신전리
4721035022,47210,생현리
4721035023,47210,봉암리
4721035024,47210,용산리
4721035025,47210,여륵리
4721035026,47210,묵리
4721035027,47210,내줄리
4721035028,47210,일원리
4721035029,47210,안심리
4721035030,47210,옹암리
4721035031,47210,단촌리
4721035032,47210,대평리
4721035033,47210,오계리
4721035034,47210,동촌리
4721036000,47210,봉현면
4721036021,47210,두산리
4721036022,47210,오현리
4721036023,47210,대촌리
4721036024,47210,한천리
4721036025,47210,유전리
4721036026,47210,노좌리
4721036027,47210,하촌리
4721037000,47210,순흥면
4721037021,47210,태장리
4721037022,47210,지동리
4721037023,47210,석교리
4721037024,47210,읍내리
4721037025,47210,내죽리
4721037026,47210,청구리
4721037027,47210,배점리
4721037028,47210,덕현리
4721038000,47210,단산면
4721038021,47210,동원리
4721038022,47210,사천리
4721038023,47210,구구리
4721038024,47210,병산리
4721038025,47210,옥대리
4721038026,47210,단곡리
4721038027,47210,좌석리
4721038028,47210,마락리
4721039000,47210,부석면
4721039021,47210,남대리
4721039022,47210,북지리
4721039023,47210,임곡리
4721039024,47210,소천리
4721039025,47210,노곡리
4721039026,47210,용암리
4721039027,47210,우곡리
4721039028,47210,상석리
4721039029,47210,감곡리
4721039030,47210,보계리
4723010100,47230,조교동
4723010200,47230,망정동
4723010300,47230,야사동
4723010400,47230,문내동
4723010500,47230,문외동
4723010600,47230,창구동
4723010700,47230,교촌동
4723010800,47230,과전동
4723010900,47230,성내동
4723011000,47230,화룡동
4723011100,47230,도동
4723011200,47230,금노동
4723011300,47230,완산동
4723011400,47230,범어동
4723011500,47230,작산동
4723011600,47230,봉동
4723011700,47230,본촌동
4723011800,47230,채신동
4723011900,47230,괴연동
4723012000,47230,대전동
4723012100,47230,녹전동
4723012200,47230,도림동
4723012300,47230,오미동
4723012400,47230,오수동
4723012500,47230,쌍계동
4723012600,47230,도남동
4723012700,47230,매산동
4723012800,47230,언하동
4723012900,47230,신기동
4723013000,47230,서산동
4723025000,47230,금호읍
4723025021,47230,교대리
4723025022,47230,덕성리
4723025023,47230,성천리
4723025024,47230,대미리
4723025025,47230,석섬리
4723025026,47230,원제리
4723025027,47230,냉천리
4723025028,47230,신월리
4723025029,47230,봉죽리
4723025030,47230,관정리
4723025031,47230,구암리
4723025032,47230,약남리
4723025033,47230,대곡리
4723025034,47230,호남리
4723025035,47230,어은리
4723025036,47230,오계리
4723025037,47230,원기리
4723025038,47230,신대리
4723025039,47230,남성리
4723025040,47230,삼호리
4723025041,47230,황정리
4723031000,47230,청통면
4723031021,47230,호당리
4723031022,47230,우천리
4723031023,47230,보성리
4723031024,47230,신덕리
4723031025,47230,대평리
4723031026,47230,죽정리
4723031027,47230,송천리
4723031028,47230,원촌리
4723031029,47230,신학리
4723031030,47230,치일리
4723031031,47230,애련리
4723031032,47230,계포리
4723031033,47230,계지리
4723031034,47230,신원리
4723031035,47230,용천리
4723032000,47230,신녕면
4723032021,47230,치산리
4723032022,47230,부산리
4723032023,47230,화서리
4723032024,47230,화남리
4723032025,47230,왕산리
4723032026,47230,매양리
4723032027,47230,화성리
4723032028,47230,완전리
4723032029,47230,신덕리
4723032030,47230,연정리
4723032031,47230,가천리
4723033000,47230,화산면
4723033021,47230,연계리
4723033022,47230,덕암리
4723033023,47230,대안리
4723033024,47230,효정리
4723033025,47230,당지리
4723033026,47230,화산리
4723033027,47230,가상리
4723033028,47230,대기리
4723033029,47230,암기리
4723033030,47230,삼부리
4723033031,47230,석촌리
4723033032,47230,당곡리
4723033033,47230,유성리
4723033034,47230,부계리
4723033035,47230,용평리
4723034000,47230,화북면
4723034021,47230,자천리
4723034022,47230,옥계리
4723034023,47230,입석리
4723034024,47230,용소리
4723034025,47230,법화리
4723034026,47230,하송리
4723034027,47230,상송리
4723034028,47230,죽전리
4723034029,47230,정각리
4723034030,47230,횡계리
4723034031,47230,공덕리
4723034032,47230,오산리
4723034034,47230,오동리
4723035000,47230,화남면
4723035021,47230,금호리
4723035022,47230,죽곡리
4723035023,47230,신호리
4723035024,47230,사천리
4723035025,47230,대천리
4723035026,47230,선천리
4723035027,47230,삼창리
4723035028,47230,귀호리
4723035029,47230,안천리
4723035030,47230,온천리
4723035031,47230,구전리
4723035032,47230,용계리
4723035033,47230,월곡리
4723036000,47230,자양면
4723036021,47230,보현리
4723036022,47230,도일리
4723036023,47230,충효리
4723036024,47230,삼귀리
4723036025,47230,용산리
4723036026,47230,신방리
4723036027,47230,노항리
4723036028,47230,성곡리
4723036029,47230,용화리
4723037000,47230,임고면
4723037021,47230,양항리
4723037022,47230,선원리
4723037023,47230,덕연리
4723037024,47230,삼매리
4723037025,47230,평천리
4723037026,47230,황강리
4723037027,47230,효리
4723037028,47230,금대리
4723037029,47230,사리
4723037030,47230,수성리
4723037031,47230,우항리
4723037032,47230,고천리
4723037033,47230,매호리
4723037034,47230,양평리
4723038000,47230,고경면
4723038021,47230,단포리
4723038022,47230,창하리
4723038023,47230,창상리
4723038024,47230,대의리
4723038025,47230,대성리
4723038026,47230,오류리
4723038027,47230,고도리
4723038028,47230,부리
4723038029,47230,용전리
4723038030,47230,도암리
4723038031,47230,상리리
4723038032,47230,학리
4723038033,47230,해선리
4723038034,47230,전사리
4723038035,47230,동도리
4723038036,47230,차당리
4723038037,47230,삼귀리
4723038038,47230,초일리
4723038039,47230,상덕리
4723038040,47230,가수리
4723038041,47230,석계리
4723038042,47230,삼산리
4723038043,47230,삼포리
4723038044,47230,오룡리
4723038045,47230,덕암리
4723038046,47230,청정리
4723038047,47230,파계리
4723038048,47230,칠전리
4723038049,47230,덕정리
4723038051,47230,논실리
4723039000,47230,북안면
4723039021,47230,상리
4723039022,47230,당리
4723039023,47230,북리
4723039024,47230,도유리
4723039025,47230,명주리
4723039026,47230,용계리
4723039027,47230,신대리
4723039028,47230,신리리
4723039029,47230,효리
4723039030,47230,도천리
4723039031,47230,옥천리
4723039032,47230,서당리
4723039033,47230,고지리
4723039034,47230,임포리
4723039035,47230,반계리
4723039036,47230,자포리
4723039037,47230,신촌리
4723039038,47230,관리
4723039039,47230,원당리
4723039040,47230,내포리
4723039041,47230,반정리
4723039042,47230,송포리
4723039043,47230,유하리
4723039044,47230,유상리
4723040000,47230,대창면
4723040021,47230,직천리
4723040022,47230,운천리
4723040023,47230,용전리
4723040024,47230,어방리
4723040025,47230,오길리
4723040026,47230,용호리
4723040027,47230,신광리
4723040028,47230,조곡리
4723040029,47230,대재리
4723040030,47230,구지리
4723040031,47230,사리리
4723040032,47230,대창리
4723040033,47230,강회리
4723040034,47230,병암리
4725010100,47250,성하동
4725010200,47250,성동동
4725010300,47250,인봉동
4725010400,47250,복룡동
4725010500,47250,냉림동
4725010600,47250,서성동
4725010700,47250,남성동
4725010800,47250,서문동
4725010900,47250,무양동
4725011000,47250,낙양동
4725011100,47250,개운동
4725011200,47250,신봉동
4725011300,47250,가장동
4725011400,47250,양촌동
4725011500,47250,지천동
4725011600,47250,오대동
4725011700,47250,흥각동
4725011800,47250,거동동
4725011900,47250,인평동
4725012000,47250,서곡동
4725012100,47250,화개동
4725012200,47250,외답동
4725012300,47250,헌신동
4725012400,47250,병성동
4725012500,47250,도남동
4725012600,47250,낙상동
4725012700,47250,중덕동
4725012800,47250,초산동
4725012900,47250,화산동
4725013000,47250,계산동
4725013100,47250,부원동
4725013200,47250,죽전동
4725013300,47250,만산동
4725013400,47250,연원동
4725013500,47250,남장동
4725013600,47250,남적동
4725025000,47250,함창읍
4725025021,47250,구향리
4725025022,47250,오동리
4725025023,47250,오사리
4725025024,47250,증촌리
4725025025,47250,교촌리
4725025026,47250,나한리
4725025027,47250,대조리
4725025028,47250,윤직리
4725025029,47250,덕통리
4725025030,47250,척동리
4725025031,47250,태봉리
4725025032,47250,신흥리
4725025033,47250,신덕리
4725025034,47250,금곡리
4725025035,47250,하갈리
4725031000,47250,중동면
4725031021,47250,회상리
4725031022,47250,오상리
4725031023,47250,죽암리
4725031024,47250,간상리
4725031025,47250,신암리
4725031026,47250,금당리
4725031027,47250,우물리
4725032500,47250,사벌국면
4725032521,47250,덕담리
4725032522,47250,원흥리
4725032523,47250,두릉리
4725032524,47250,목가리
4725032525,47250,덕가리
4725032526,47250,용담리
4725032527,47250,묵상리
4725032528,47250,묵하리
4725032529,47250,매협리
4725032530,47250,매호리
4725032531,47250,퇴강리
4725032532,47250,엄암리
4725032533,47250,금흔리
4725032534,47250,화달리
4725032535,47250,삼덕리
4725033000,47250,낙동면
4725033021,47250,상촌리
4725033022,47250,낙동리
4725033023,47250,장곡리
4725033024,47250,구잠리
4725033025,47250,물량리
4725033026,47250,분황리
4725033027,47250,성동리
4725033028,47250,신상리
4725033029,47250,화산리
4725033030,47250,내곡리
4725033031,47250,운평리
4725033032,47250,승곡리
4725033033,47250,비룡리
4725033034,47250,용포리
4725033035,47250,수정리
4725033036,47250,신오리
4725033037,47250,유곡리
4725034000,47250,청리면
4725034021,47250,원장리
4725034022,47250,월로리
4725034023,47250,청하리
4725034024,47250,청상리
4725034025,47250,마공리
4725034026,47250,가천리
4725034027,47250,하초리
4725034028,47250,수상리
4725034029,47250,덕산리
4725034030,47250,율리
4725034031,47250,삼괴리
4725034032,47250,학하리
4725035000,47250,공성면
4725035021,47250,옥산리
4725035022,47250,금계리
4725035023,47250,장동리
4725035024,47250,거창리
4725035025,47250,영오리
4725035026,47250,이화리
4725035027,47250,산현리
4725035028,47250,평천리
4725035029,47250,무곡리
4725035030,47250,용안리
4725035031,47250,초오리
4725035032,47250,인창리
4725035033,47250,용신리
4725035034,47250,효곡리
4725035035,47250,봉산리
4725035036,47250,오광리
4725035037,47250,우하리
4725035038,47250,신곡리
4725035039,47250,도곡리
4725036000,47250,외남면
4725036021,47250,구서리
4725036022,47250,소상리
4725036023,47250,신촌리
4725036024,47250,송지리
4725036025,47250,신상리
4725036026,47250,흔평리
4725036027,47250,소은리
4725036028,47250,지사리
4725037000,47250,내서면
4725037021,47250,능암리
4725037022,47250,신촌리
4725037023,47250,북장리
4725037024,47250,고곡리
4725037025,47250,서만리
4725037026,47250,서원리
4725037027,47250,낙서리
4725037028,47250,평지리
4725037029,47250,노류리
4725038000,47250,모동면
4725038021,47250,덕곡리
4725038022,47250,이동리
4725038023,47250,용호리
4725038024,47250,금천리
4725038025,47250,신천리
4725038026,47250,상판리
4725038027,47250,반계리
4725038028,47250,정양리
4725038029,47250,신흥리
4725038030,47250,수봉리
4725039000,47250,모서면
4725039021,47250,삼포리
4725039022,47250,도안리
4725039023,47250,소정리
4725039024,47250,대포리
4725039025,47250,석산리
4725039026,47250,가막리
4725039027,47250,지산리
4725039028,47250,화현리
4725039029,47250,득수리
4725039030,47250,백학리
4725039031,47250,정산리
4725039032,47250,호음리
4725040000,47250,화동면
4725040021,47250,이소리
4725040022,47250,선교리
4725040023,47250,판곡리
4725040024,47250,어산리
4725040025,47250,신촌리
4725040026,47250,반곡리
4725040027,47250,보미리
4725040028,47250,양지리
4725040029,47250,평산리
4725041000,47250,화서면
4725041021,47250,신봉리
4725041022,47250,상현리
4725041023,47250,달천리
4725041024,47250,상용리
4725041025,47250,금산리
4725041026,47250,사산리
